time,closed_price,scaled_volume_USDC,scaled_volume_WETH
2022-04-27 01:00:00,2814.833821912676,6.700022517233622e-13,2.2564508490637994e-16
2022-04-27 02:00:00,2837.186613672068,8.252354775628413e-13,2.1654640481830331e-16
2022-04-27 03:00:00,2836.9498669674354,6.837615253899662e-13,2.5048573223240476e-16
2022-04-27 04:00:00,2836.61971542224,3.9674175261561884e-13,1.44016432110617e-16
2022-04-27 05:00:00,2842.197794455848,7.32941179868504e-13,2.355664544898908e-16
2022-04-27 06:00:00,2847.510418341277,2.6866412048874545e-13,7.692188619719537e-17
2022-04-27 07:00:00,2870.463005220164,5.021839129346267e-13,1.0038856188182019e-16
2022-04-27 08:00:00,2883.383529245067,4.323156152617168e-13,1.0661059242862866e-16
2022-04-27 09:00:00,2884.609901546691,8.540632134600744e-13,2.923491085449937e-16
2022-04-27 10:00:00,2903.6496522958673,6.420926301480459e-13,1.6094352099695469e-16
2022-04-27 11:00:00,2899.798015322105,2.8964445183088543e-13,1.1224401396231638e-16
2022-04-27 12:00:00,2882.5270078204885,6.963951092870458e-13,2.97236839103698e-16
2022-04-27 13:00:00,2865.635810699487,3.8565628350742993e-13,1.8855089640732804e-16
2022-04-27 14:00:00,2906.984085483211,1.1764610258522147e-12,2.7382196741341085e-16
2022-04-27 15:00:00,2844.648468754469,9.982038030712036e-13,5.599854428476752e-16
2022-04-27 16:00:00,2864.4430733155523,9.546564239149281e-13,2.774642548937884e-16
2022-04-27 17:00:00,2878.7716023393573,7.514595943984306e-13,2.139196830377526e-16
2022-04-27 18:00:00,2874.426213210424,6.195334704086003e-13,2.2972853348543997e-16
2022-04-27 19:00:00,2849.0029535030485,2.9805467901806103e-13,1.8732086540092277e-16
2022-04-27 20:00:00,2855.4905086102917,4.288979293821508e-13,1.2994785791688919e-16
2022-04-27 21:00:00,2866.474384688908,5.689346920747926e-13,1.6148547783380547e-16
2022-04-27 22:00:00,2888.3663177545045,4.955424778016984e-13,1.0057335632792984e-16
2022-04-27 23:00:00,2877.571629407481,2.140174912711009e-13,1.0912076908001612e-16
2022-04-28 00:00:00,2887.873416486178,3.2863844899932044e-13,8.075374964961962e-17
2022-04-28 01:00:00,2892.6817782510584,3.0987393594188084e-13,9.187286693952712e-17
2022-04-28 02:00:00,2876.1056055123436,5.076995931777759e-13,2.289737576599842e-16
2022-04-28 03:00:00,2898.381297818424,3.038658920643888e-13,3.35766091301336e-17
2022-04-28 04:00:00,2883.069331107673,1.1725216785670847e-13,8.984519582304121e-17
2022-04-28 05:00:00,2891.657676830179,1.9833682861857697e-13,4.116270517022537e-17
2022-04-28 06:00:00,2882.239226481809,5.3730875753094e-13,2.193992409844875e-16
2022-04-28 07:00:00,2885.038337003373,2.35767013424798e-13,7.276282490690435e-17
2022-04-28 08:00:00,2901.104815545465,6.280812623101261e-13,1.6571314183502823e-16
2022-04-28 09:00:00,2932.252416391861,7.709977906646501e-13,1.6729576605732408e-16
2022-04-28 10:00:00,2939.690415427419,6.388578091751609e-13,2.005861670147682e-16
2022-04-28 11:00:00,2930.947469053413,1.6829983851022737e-13,8.629447481940157e-17
2022-04-28 12:00:00,2928.31906044085,1.5041120431073233e-13,5.990389689008368e-17
2022-04-28 13:00:00,2912.997911265474,4.536118484770958e-13,2.0635565156713365e-16
2022-04-28 14:00:00,2870.043145169928,8.559918012853462e-13,4.393683476500745e-16
2022-04-28 15:00:00,2881.035180368473,9.95608564784747e-13,3.119566629646947e-16
2022-04-28 16:00:00,2890.1851732833697,2.0763567824742497e-12,6.971995566467893e-16
2022-04-28 17:00:00,2935.4406164672914,1.4194793070507806e-12,3.4632543532159925e-16
2022-04-28 18:00:00,2975.714713141925,1.2672304925006723e-12,2.9698531002651344e-16
2022-04-28 19:00:00,2964.3151887826007,5.555071263174173e-13,2.227021030177874e-16
2022-04-28 20:00:00,2946.038291041525,5.1405609589251e-13,2.30913965132544e-16
2022-04-28 21:00:00,2951.054021016891,7.368304115765697e-13,2.340657200389315e-16
2022-04-28 22:00:00,2934.324792770044,6.864028395344051e-13,2.8927998847283125e-16
2022-04-28 23:00:00,2928.233019296161,3.8058085889386464e-13,1.496114051515474e-16
2022-04-29 00:00:00,2939.429335844118,8.23923749166343e-13,2.467231438000178e-16
2022-04-29 01:00:00,2941.1210466077773,3.1752031316763015e-13,1.0328358444015244e-16
2022-04-29 02:00:00,2931.452398463281,3.2177435902632494e-13,1.4044850212640267e-16
2022-04-29 03:00:00,2910.0330315131127,5.918354302874386e-13,2.7320397625941195e-16
2022-04-29 04:00:00,2924.5664307709308,3.4016443645396653e-13,7.065140713704278e-17
2022-04-29 05:00:00,2918.06698079956,2.456003242405333e-13,1.0494432905000828e-16
2022-04-29 06:00:00,2922.8278903368628,3.4702573688390524e-13,1.0477487077017403e-16
2022-04-29 07:00:00,2922.093718567397,2.094891250933106e-13,7.41707202016595e-17
2022-04-29 08:00:00,2926.2252263696137,1.75460169466022e-13,4.699716468460962e-17
2022-04-29 09:00:00,2905.1459430213563,9.633813259724833e-14,1.0000511546373771e-16
2022-04-29 10:00:00,2880.633096570404,2.686055093401615e-13,1.7769788099379215e-16
2022-04-29 11:00:00,2861.792895169662,1.2476208910061631e-12,5.047113971475311e-16
2022-04-29 12:00:00,2843.045312403471,1.096291536937517e-12,4.559758401463732e-16
2022-04-29 13:00:00,2862.0147864112273,6.835082001552967e-13,1.7787070308961978e-16
2022-04-29 14:00:00,2878.234889019084,1.1724083582818132e-12,3.6031047101556113e-16
2022-04-29 15:00:00,2856.6300281823133,5.720977300215181e-13,2.7247440928122905e-16
2022-04-29 16:00:00,2854.6577479760435,1.0965551091029226e-12,3.880629796061987e-16
2022-04-29 17:00:00,2812.981878220839,7.92310300681208e-13,4.3169944584969943e-16
2022-04-29 18:00:00,2822.627044327797,1.6205255669193952e-12,8.172761568836677e-16
2022-04-29 19:00:00,2814.6434540934983,1.2229127019408594e-12,4.72631433690904e-16
2022-04-29 20:00:00,2790.475258065252,1.0237174892801548e-12,4.518968461081044e-16
2022-04-29 21:00:00,2806.123446585061,9.604491418238848e-13,2.953633645235203e-16
2022-04-29 22:00:00,2807.72861720466,5.264402784831057e-13,1.8506622081176455e-16
2022-04-29 23:00:00,2818.7277018072737,5.725262692500497e-13,1.6667646793368326e-16
2022-04-30 00:00:00,2815.262265327781,5.209816309301165e-13,1.977799910325495e-16
2022-04-30 01:00:00,2824.672172104997,1.0600836378165625e-12,3.465154444958112e-16
2022-04-30 02:00:00,2826.020455350517,2.5917458167556056e-13,8.730699378533203e-17
2022-04-30 03:00:00,2825.1816434720977,5.061833738569802e-13,1.8192007376469632e-16
2022-04-30 04:00:00,2818.521776650301,7.90876105861275e-13,3.770924106065194e-16
2022-04-30 05:00:00,2818.426371112657,3.3304165592950933e-13,1.1857035666864408e-16
2022-04-30 06:00:00,2835.7817077004775,4.1467391573820084e-13,8.848981325394791e-17
2022-04-30 07:00:00,2829.902457646328,3.382785381230473e-13,1.3971091617404669e-16
2022-04-30 08:00:00,2827.9455019594075,4.890268876423392e-13,1.8645653633094653e-16
2022-04-30 09:00:00,2824.69801190351,1.955138516055428e-13,8.062465253050905e-17
2022-04-30 10:00:00,2835.5684825138355,9.546042653923669e-13,2.9888297280357877e-16
2022-04-30 11:00:00,2831.864542654051,9.516446211808625e-13,3.45794849779635e-16
2022-04-30 12:00:00,2833.3254948758613,3.271068661602005e-13,1.1140222318390966e-16
2022-04-30 13:00:00,2827.664027106023,4.0792146409262947e-13,1.7967592015379242e-16
2022-04-30 14:00:00,2821.6192678602033,4.937604043638304e-13,1.9794780261558224e-16
2022-04-30 15:00:00,2782.593576439294,9.066764890279907e-13,4.749151462018481e-16
2022-04-30 16:00:00,2816.5657690514245,8.776369088705732e-13,2.0066367011845747e-16
2022-04-30 17:00:00,2803.141252398622,3.323207131913823e-13,1.634012596242428e-16
2022-04-30 18:00:00,2787.3640724364477,6.223815212765568e-13,2.878640333832908e-16
2022-04-30 19:00:00,2793.798771653796,5.280816877510929e-13,1.6832154335096636e-16
2022-04-30 20:00:00,2807.4289357532416,5.419851482605138e-13,1.4738382945786675e-16
2022-04-30 21:00:00,2790.0820882222474,2.4419214997228826e-13,1.464333425187637e-16
2022-04-30 22:00:00,2796.837453966703,3.6198354517595953e-13,1.0698390573841404e-16
2022-04-30 23:00:00,2782.172319517403,4.378387026608039e-13,2.0820957215073032e-16
2022-05-01 00:00:00,2725.738176730777,2.1518194573939067e-12,1.0244832174377853e-15
2022-05-01 01:00:00,2736.452569761196,1.2924306976818198e-12,4.638478163750821e-16
2022-05-01 02:00:00,2769.520419255769,3.54840289299216e-13,4.726209326125509e-18
2022-05-01 03:00:00,2759.07849757177,8.51870790289488e-14,6.685810290762945e-17
2022-05-01 04:00:00,2777.785665105332,3.7128206334754907e-13,7.061179211587184e-17
2022-05-01 05:00:00,2773.808418158424,5.689701715646418e-13,2.189770783718911e-16
2022-05-01 06:00:00,2783.112907620028,8.593494233147163e-13,2.7902281944254516e-16
2022-05-01 07:00:00,2772.845085934137,3.6312983025681184e-13,1.6611383324833646e-16
2022-05-01 08:00:00,2765.831036071558,1.193254499637102e-12,4.57467715066933e-16
2022-05-01 09:00:00,2779.206032019545,4.748125450073116e-13,1.262321805024107e-16
2022-05-01 10:00:00,2767.806651631646,4.3997855191839414e-13,1.9844138262692496e-16
2022-05-01 11:00:00,2767.584971288376,2.3415481413256354e-13,8.537273084084875e-17
2022-05-01 12:00:00,2757.675205267274,3.5321674821545984e-13,1.6218712416670998e-16
2022-05-01 13:00:00,2761.402777977013,6.10757938784975e-13,2.086351886020929e-16
2022-05-01 14:00:00,2759.6833957948747,2.3352760636677287e-13,9.042385623241403e-17
2022-05-01 15:00:00,2759.445930747143,2.3496578307684267e-13,8.590480825061887e-17
2022-05-01 16:00:00,2805.6640204516725,6.804189593830523e-13,8.670091467228734e-17
2022-05-01 17:00:00,2813.308130458708,7.67042359925256e-13,2.3380230600284174e-16
2022-05-01 18:00:00,2805.1683603641955,3.40418613153916e-13,1.404309795236014e-16
2022-05-01 19:00:00,2772.942304833004,3.8996556073394603e-13,2.354327975341216e-16
2022-05-01 20:00:00,2765.9418542938597,3.238165543171735e-13,1.419755682331775e-16
2022-05-01 21:00:00,2811.5555191468866,7.437344409150331e-13,1.139049398013385e-16
